company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct,ch_company_name,company_number,company_type,company_status,sic_codes,industry_sector,incorporation_date,company_age_years,region,accounts_type,officer_count,active_officer_count,director_count,secretary_count,filing_count,recent_filing_days,annual_accounts_count,has_charges,charge_count,psc_count,has_website,website_domain,has_https,http_status,domain_variant,orders_per_company_year,value_quintile,frequency_tier,is_active_12m,is_active_6m,is_churned,ch_matched,recency_days_missing,first_order_days_ago_missing,avg_days_between_orders_missing,std_days_between_orders_missing,min_days_between_orders_missing,max_days_between_orders_missing,avg_quantity_missing,avg_unit_price_missing,avg_margin_missing,revenue_trend_slope_missing,revenue_trend_pct_missing,company_age_years_missing,officer_count_missing,active_officer_count_missing,filing_count_missing,recent_filing_days_missing,annual_accounts_count_missing,charge_count_missing,psc_count_missing,median_quantity_missing,max_quantity_missing,min_quantity_missing,std_quantity_missing,median_unit_price_missing,max_unit_price_missing,median_margin_missing,peak_month_missing,director_count_missing,secretary_count_missing,http_status_missing
Lee & Wilson 552,781.0,1345.0,564,13,51726.18485800866,3978.937296769897,2618.9978666666666,4393.014390794185,16329.068181818184,478.28,47.0,69.28728074276889,0.0,188.0,8.418882978723405,1268.7692307692307,300.0,10000.0,12.0,2685.456328505026,11.97682471031746,8.865379464285716,33.74823833333333,17.916666666666668,20.0,9.090909090909092,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,84.61538461538461,7.0,9,100.0,61.53846153846154,100.0,84.61538461538461,84.61538461538461,38.46153846153847,76.92307692307693,84.61538461538461,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.0,6.0,5,4479.8908580115385,17.321559168955126,0.0,51726.18485800866,0.0,0.0,100.0,0.0,Hall & Clarke,12095324,ltd,active,70229,Professional Services,2019-07-10,6.6,Herts,total-exemption-full,4.0,2.0,2.0,0.0,32.0,116.0,7.0,False,0.0,4.0,False,Unknown,False,301.0,Unknown,1.9696969696969695,5,frequent,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KVMA,2606.0,2606.0,0,2,1079.384,539.692,539.692,443.19473145785474,853.078,226.306,0.0,84.75996629996197,0.0,0.0,2.0,500.0,350.0,625.0,175.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,50.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,100.0,21.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21.0,12.0,1,0.0,0.0,0.0,1079.384,0.0,100.0,0.0,0.0,Roberts & Wright,09587645,ltd,active,99999,International Organisations,2015-05-12,10.7,Southampton,micro-entity,2.0,2.0,2.0,0.0,28.0,128.0,11.0,False,0.0,2.0,True,complete.co.uk,True,301.0,co.uk,0.1869158878504673,2,occasional,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
NovaHold,1821.0,1821.0,0,1,612.2146666666667,612.2146666666667,612.2146666666667,0.0,612.2146666666667,612.2146666666667,43.25,84.75996629996197,0.0,170.0,1.0,200.0,200.0,200.0,200.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,1.0,1,0.0,0.0,0.0,612.2146666666667,0.0,0.0,100.0,0.0,Meridian Manufacturing,SC659921,ltd,active,47990,Wholesale & Retail,2020-04-27,5.8,Glasgow,total-exemption-full,1.0,1.0,1.0,0.0,11.0,4.0,5.0,False,0.0,1.0,True,completeofficesupplies.co.uk,True,301.0,co.uk,0.1724137931034483,2,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Edinburgh Technologies,2067.0,2212.0,145,3,3956.32,1318.7733333333333,1648.0333333333333,1005.809600559558,2118.686666666667,189.6,72.5,102.5304832720494,0.0,145.0,7.556896551724138,160.0,160.0,160.0,160.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,66.66666666666666,33.33333333333333,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,1.0,2,0.0,0.0,0.0,3956.32,0.0,0.0,100.0,0.0,Edinburgh Industries,05921177,ltd,active,82990,Administrative Services,2006-08-31,19.4,Oxon,total-exemption-full,6.0,3.0,2.0,1.0,64.0,152.0,19.0,True,1.0,3.0,True,completepresentation.co.uk,True,301.0,co.uk,0.1546391752577319,4,occasional,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RJU,569.0,569.0,0,1,2227.7908333333335,2227.7908333333335,2227.7908333333335,0.0,2227.7908333333335,2227.7908333333335,43.25,84.75996629996197,0.0,170.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,7.0,1,0.0,0.0,0.0,2227.7908333333335,0.0,0.0,100.0,0.0,Vertex Technologies,07670221,ltd,active,46342,Wholesale & Retail,2011-06-15,14.6,Oxfordshire,total-exemption-full,2.0,2.0,2.0,0.0,49.0,231.0,15.0,True,3.0,3.0,True,condorwines.co.uk,True,200.0,co.uk,0.0684931506849315,3,one_time,False,False,False,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Glasgow Enterprises,1333.0,1333.0,0,1,2069.59,2069.59,2069.59,0.0,2069.59,2069.59,43.25,84.75996629996197,0.0,170.0,1.0,1063.0,1063.0,1063.0,1063.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,19.0,6.0,1,0.0,0.0,0.0,2069.59,0.0,0.0,100.0,0.0,OI,02008952,ltd,active,74990,Professional Services,1986-04-10,39.8,Swindon,unaudited-abridged,26.0,2.0,1.0,1.0,195.0,20.0,22.0,False,0.0,2.0,True,connect.co.uk,True,405.0,co.uk,0.0251256281407035,3,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Max Associates,2073.0,2073.0,0,1,161.84068333333332,161.84068333333332,161.84068333333332,0.0,161.84068333333332,161.84068333333332,43.25,84.75996629996197,0.0,170.0,1.0,4.0,4.0,4.0,4.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26.0,5.0,1,0.0,0.0,0.0,161.84068333333332,0.0,0.0,100.0,0.0,,,,,Unknown,Unknown,Unknown,14.0,Unknown,Unknown,3.0,2.0,1.0,0.0,36.0,127.0,11.0,0,0.0,1.0,False,Unknown,False,301.0,Unknown,1.0,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1
Brighton Signs 567,1829.0,2076.0,247,59,96559.9740834162,1636.6097302273934,905.2666666666668,2549.6572498829696,18359.4,67.57875,4.258620689655173,10.376356972899403,0.0,55.0,87.24595141700405,543.1694915254237,140.0,10000.0,1.0,1408.2304762451347,2.1968078947368426,2.1968078947368426,2.8219000000000003,15.466666666666669,15.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16.94915254237288,5.067796610169491,9,100.0,8.47457627118644,96.61016949152544,3.389830508474576,3.389830508474576,93.22033898305084,10.16949152542373,96.61016949152544,94.91525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.35593220338983,7.0,7,-95749.25158338384,-198.3207897315051,0.0,96559.9740834162,0.0,0.0,100.0,0.0,Prime Technologies,08391124,ltd,active,17230,Manufacturing,2013-02-06,13.0,Berkshire,dormant,3.0,3.0,3.0,0.0,39.0,6.0,11.0,False,0.0,3.0,True,conservatree.com,False,403.0,com,4.538461538461538,5,power_user,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUB,1905.0,1905.0,0,1,1310.5241853333334,1310.5241853333334,1310.5241853333334,0.0,1310.5241853333334,1310.5241853333334,43.25,84.75996629996197,0.0,170.0,1.0,150.0,150.0,150.0,150.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,26.0,11.0,1,0.0,0.0,0.0,1310.5241853333334,0.0,0.0,100.0,0.0,Thompson & Wright,00979640,ltd,dissolved,"27900,32990",Manufacturing,1970-05-14,55.7,Essex,small,8.0,5.0,4.0,1.0,111.0,4171.0,25.0,True,8.0,0.0,True,contacta.co.uk,True,301.0,co.uk,0.0179533213644524,2,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Plymouth International,1473.0,1473.0,0,1,185.2397619047619,185.2397619047619,185.2397619047619,0.0,185.2397619047619,185.2397619047619,43.25,84.75996629996197,0.0,170.0,1.0,100.0,100.0,100.0,100.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,4.0,4,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.0,1.0,1,0.0,0.0,0.0,185.2397619047619,0.0,0.0,100.0,0.0,Summit Creative,03685161,ltd,active,32500,Manufacturing,1998-12-17,27.1,Hampshire,full,31.0,4.0,4.0,0.0,160.0,54.0,22.0,True,1.0,2.0,True,coopervision.co.uk,True,200.0,co.uk,0.03690036900369,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Jackson & Hughes,227.0,227.0,0,1,623.1145388888889,623.1145388888889,623.1145388888889,0.0,623.1145388888889,623.1145388888889,43.25,84.75996629996197,0.0,170.0,1.0,100.0,100.0,100.0,100.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,19.0,6.0,1,0.0,0.0,623.1145388888889,0.0,100.0,0.0,100.0,0.0,LBD,OE027059,registered-overseas-entity,registered,Unknown,Unknown,2023-02-20,3.0,St Peter Port,Unknown,0.0,0.0,0.0,0.0,3.0,343.0,0.0,False,0.0,1.0,True,cornflower.co.uk,True,200.0,co.uk,0.3333333333333333,2,one_time,True,False,False,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Eastern Holdings,2346.0,2346.0,0,1,404.2835714285714,404.2835714285714,404.2835714285714,0.0,404.2835714285714,404.2835714285714,43.25,84.75996629996197,0.0,170.0,1.0,50.0,50.0,50.0,50.0,0.0,8.085671428571429,8.085671428571429,8.085671428571429,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32.0,8.0,1,0.0,0.0,0.0,404.2835714285714,0.0,0.0,100.0,0.0,UltraEnte,05978089,ltd,active,96090,Other Services,2006-10-25,19.3,Cheshire,total-exemption-full,5.0,3.0,2.0,1.0,55.0,89.0,20.0,False,0.0,2.0,True,corporatebusinessgifts.co.uk,False,200.0,co.uk,0.0518134715025906,1,one_time,False,False,True,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edwards & Green 581,471.0,471.0,0,1,5299.32646031746,5299.32646031746,5299.32646031746,0.0,5299.32646031746,5299.32646031746,43.25,84.75996629996197,0.0,170.0,1.0,500.0,500.0,500.0,500.0,0.0,12.18845085873016,12.18845085873016,12.18845085873016,15.0,15.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,10.0,1,0.0,0.0,0.0,5299.32646031746,0.0,0.0,100.0,0.0,Precision Design,10694264,ltd,active,46190,Wholesale & Retail,2017-03-28,8.9,Wokingham,micro-entity,1.0,1.0,1.0,0.0,19.0,46.0,8.0,False,0.0,1.0,True,coutcom.co.uk,False,200.0,co.uk,0.1123595505617977,4,one_time,False,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stellar Systems,127.0,451.0,324,13,67452.58464083746,5188.660356987497,5658.947777777777,3413.841573120642,13173.583333333334,853.2118511396012,27.0,46.89446565524453,0.0,132.0,14.655092592592592,291.53846153846155,310.0,500.0,30.0,213.8475373502562,42.81233378585418,17.97131322222222,148.1450231479398,19.23076923076923,20.0,7.6923076923076925,84.61538461538461,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,3,100.0,6.923076923076923,9,100.0,7.6923076923076925,92.3076923076923,100.0,100.0,84.61538461538461,92.3076923076923,46.15384615384615,69.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.307692307692307,10.0,5,-2191.039589417476,-6.496532641659418,31777.560674570675,35675.02396626678,47.110960749355414,0.0,100.0,0.0,Atlas Signs,12440405,ltd,active,96020,Other Services,2020-02-04,6.0,London,total-exemption-full,2.0,2.0,2.0,0.0,14.0,66.0,6.0,False,0.0,2.0,True,couture.co.uk,True,200.0,co.uk,2.1666666666666665,5,frequent,True,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZZRS 587,1183.0,1340.0,157,3,6195.057037037037,2065.019012345679,1710.7,992.5633442474424,3186.12,1298.237037037037,78.5,111.01576464628796,0.0,157.0,6.979299363057325,3333.3333333333335,3000.0,6000.0,1000.0,2516.6114784235833,0.999147037037037,0.999147037037037,1.4280607407407406,10.0,10.0,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,2,100.0,7.333333333333333,8,100.0,0.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,28.333333333333332,5.0,2,0.0,0.0,0.0,6195.057037037037,0.0,0.0,100.0,0.0,Sheffield Services 096,15188011,ltd,active,"14132,14190,74100",Manufacturing,2023-10-04,2.3,London,total-exemption-full,1.0,1.0,1.0,0.0,6.0,53.0,3.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,1.3043478260869563,4,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Coventry Associates,283.0,886.0,603,7,15402.638944276096,2200.376992039442,1986.0357481481483,1329.9745803493631,3934.444444444444,803.2096986531986,100.5,122.493673306012,0.0,286.0,4.240049751243781,628.5714285714286,1000.0,1000.0,100.0,464.45052020025304,2.383242897777778,2.383242897777778,2.383242897777778,16.142857142857142,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.285714285714285,6.571428571428571,9,100.0,42.857142857142854,100.0,71.42857142857143,71.42857142857143,71.42857142857143,28.57142857142857,71.42857142857143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,22.571428571428573,8.0,4,-3791.770390656404,-73.85300150917638,1986.0357481481483,13416.603196127948,12.89412648918967,0.0,100.0,0.0,Vector Holdings,SC477624,ltd,active,74100,Professional Services,2014-05-14,11.7,Glasgow,unaudited-abridged,11.0,2.0,2.0,0.0,57.0,96.0,12.0,False,0.0,3.0,True,couturesampling.co.uk,True,301.0,co.uk,0.5982905982905983,5,regular,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlphaSyst,2340.0,2340.0,0,1,566.2758144444444,566.2758144444444,566.2758144444444,0.0,566.2758144444444,566.2758144444444,43.25,84.75996629996197,0.0,170.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.6795309773333333,0.6795309773333333,0.6795309773333333,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22.0,8.0,1,0.0,0.0,0.0,566.2758144444444,0.0,0.0,100.0,0.0,Precision Marketing,10693828,ltd,active,66300,Financial Services,2017-03-28,8.9,Northamptonshire,total-exemption-full,8.0,5.0,4.0,1.0,30.0,12.0,8.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.1123595505617977,1,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EJFZ,1908.0,1915.0,7,2,1377.4383838383835,688.7191919191919,688.7191919191919,371.5307591182767,951.4311111111112,426.0072727272727,7.0,84.75996629996197,7.0,7.0,104.35714285714286,65.0,65.0,100.0,30.0,49.49747468305833,21.47816404040404,21.47816404040404,38.05724444444445,17.5,17.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,8.5,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31.5,10.0,2,0.0,0.0,0.0,1377.4383838383835,0.0,0.0,100.0,0.0,QuantumDisp,06996920,ltd,active,68209,Real Estate,2009-08-20,16.5,London,total-exemption-full,3.0,1.0,1.0,0.0,59.0,143.0,25.0,True,5.0,1.0,True,cpg.co.uk,True,301.0,co.uk,0.1212121212121212,2,occasional,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vertex Media 593,2340.0,2340.0,0,1,525.2628144444445,525.2628144444445,525.2628144444445,0.0,525.2628144444445,525.2628144444445,43.25,84.75996629996197,0.0,170.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.6303153773333334,0.6303153773333334,0.6303153773333334,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23.0,8.0,1,0.0,0.0,0.0,525.2628144444445,0.0,0.0,100.0,0.0,EasternEnte,02998017,ltd,active,96030,Other Services,1994-12-05,31.2,West Sussex,group,17.0,6.0,5.0,1.0,167.0,12.0,26.0,True,32.0,1.0,True,cpjfield.co.uk,True,301.0,co.uk,0.032051282051282,1,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambridge Media,206.0,206.0,0,1,4611.836666666667,4611.836666666667,4611.836666666667,0.0,4611.836666666667,4611.836666666667,43.25,84.75996629996197,0.0,170.0,1.0,800.0,800.0,800.0,800.0,0.0,6.9177550000000005,6.9177550000000005,6.9177550000000005,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,25.0,7.0,1,0.0,0.0,4611.836666666667,0.0,100.0,0.0,100.0,0.0,National International 597,08909099,ltd,dissolved,"13300,47910",Manufacturing,2014-02-24,11.9,Nottingham,micro-entity,5.0,2.0,2.0,0.0,57.0,104.0,11.0,False,0.0,5.0,False,Unknown,False,301.0,Unknown,0.0840336134453781,4,one_time,True,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sheffield Works,2297.0,2416.0,119,6,3019.441130555556,503.2401884259259,496.5822111111112,262.9520041514353,781.0935833333333,80.718,23.8,31.53886491299267,0.0,69.0,18.415966386554626,274.1666666666667,17.5,1000.0,4.0,426.5613281424685,4.9180347304778556,4.311950133333333,6.693107291666667,19.166666666666668,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.666666666666664,5.0,5,100.0,0.0,100.0,0.0,0.0,83.33333333333334,16.666666666666664,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.833333333333332,6.0,3,0.0,0.0,0.0,3019.441130555556,0.0,0.0,100.0,0.0,Cambridge Solutions,04724531,ltd,active,82990,Administrative Services,2003-04-06,22.8,Ascot,total-exemption-full,6.0,3.0,2.0,1.0,61.0,140.0,22.0,False,0.0,2.0,True,creativeassociates.co.uk,True,404.0,co.uk,0.2631578947368421,3,regular,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Coventry Solutions,765.0,765.0,0,1,19910.45,19910.45,19910.45,0.0,19910.45,19910.45,43.25,84.75996629996197,0.0,170.0,1.0,42000.0,42000.0,42000.0,42000.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14.0,12.0,1,0.0,0.0,0.0,19910.45,0.0,0.0,100.0,0.0,Alpha Group,06823300,ltd,active,32990,Manufacturing,2009-02-18,17.0,Leicester,micro-entity,2.0,2.0,1.0,1.0,42.0,41.0,15.0,True,2.0,1.0,True,crowngraphicsolutions.co.uk,True,301.0,co.uk,0.0588235294117647,5,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
VOV,778.0,778.0,0,1,1207.9884444444444,1207.9884444444444,1207.9884444444444,0.0,1207.9884444444444,1207.9884444444444,43.25,84.75996629996197,0.0,170.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16.0,12.0,1,0.0,0.0,0.0,1207.9884444444444,0.0,0.0,100.0,0.0,Prime Holdings,15486104,ltd,dissolved,73110,Professional Services,2024-02-13,2.0,London,Unknown,1.0,1.0,1.0,0.0,3.0,195.0,0.0,False,0.0,1.0,True,crystalprint.co.uk,True,301.0,co.uk,0.5,2,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
StellarHold,555.0,555.0,0,1,296.60266666666666,296.60266666666666,296.60266666666666,0.0,296.60266666666666,296.60266666666666,43.25,84.75996629996197,0.0,170.0,1.0,10.0,10.0,10.0,10.0,0.0,35.59232,35.59232,35.59232,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.0,7.0,1,0.0,0.0,0.0,296.60266666666666,0.0,0.0,100.0,0.0,Smith & Edwards 613,12394027,ltd,active,62020,Information & Communication,2020-01-09,6.1,Bideford,unaudited-abridged,3.0,2.0,1.0,1.0,19.0,40.0,6.0,False,0.0,2.0,True,cubiq.co.uk,True,301.0,co.uk,0.1639344262295082,1,one_time,False,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DynamicAsso,973.0,1171.0,198,4,29581.895684238098,7395.473921059524,6479.974952380952,5292.969159313533,14640.050666666668,1981.895112809524,66.0,109.98636279102968,2.0,193.0,7.378787878787878,8312.5,6500.0,20000.0,250.0,9463.47143846626,4.9180347304778556,4.311950133333333,6.693107291666667,15.0,15.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,6.5,7,100.0,0.0,100.0,75.0,75.0,100.0,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,17.5,11.0,2,-17698.57301758282,-119.65813960335896,0.0,29581.895684238098,0.0,0.0,100.0,0.0,WJ,14717356,ltd,active,"68100,68201,68209,68320",Real Estate,2023-03-08,2.9,Penarth,dormant,4.0,2.0,2.0,0.0,9.0,45.0,2.0,False,0.0,3.0,True,curtispackaging.co.uk,True,301.0,co.uk,1.3793103448275863,5,regular,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
