company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct
Vector Solutions 870,687.0,738.0,51,10,16098.17431010101,1609.817431010101,676.0919444444444,1832.003032615174,5790.145454545454,316.48833333333334,5.666666666666667,7.193747284969079,0.0,20.0,71.61764705882354,732.5,287.5,5000.0,50.0,1511.8076927969378,6.658829384615385,7.160450769230769,8.639066666666668,7.5,7.5,88.88888888888889,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90.0,7.1,9,100.0,100.0,100.0,40.0,40.0,50.0,90.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.3,2.0,3,0.0,0.0,0.0,16098.17431010101,0.0,0.0,100.0,0.0
Max Labels,725.0,787.0,62,11,20891.694306412697,1899.2449369466087,1120.6398412698413,1946.7479279635463,5758.094415111112,464.9708333333333,6.2,13.00256384974389,0.0,40.0,64.8024193548387,473.6363636363636,250.0,1000.0,20.0,417.16358247749116,7.853489465584853,6.021653594977778,25.57339583333333,11.11111111111111,10.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90.9090909090909,8.181818181818182,9,100.0,100.0,100.0,100.0,90.9090909090909,90.9090909090909,100.0,100.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,35.09090909090909,11.0,2,-12490.167957201355,-119.57065591724174,0.0,20891.694306412697,0.0,0.0,100.0,0.0
Bristol Systems,963.0,970.0,7,4,21078.931666666664,5269.732916666666,4933.3225,2164.874863294162,8163.0199999999995,3049.2666666666664,2.3333333333333335,4.041451884327381,0.0,7.0,208.71428571428572,400.0,350.0,600.0,300.0,141.4213562373095,16.442285555555557,16.197536666666668,18.163783333333335,10.0,10.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,8.0,9,100.0,75.0,100.0,100.0,100.0,75.0,75.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,30.5,6.0,2,0.0,0.0,0.0,21078.931666666664,0.0,0.0,100.0,0.0
Lee & Taylor,2443.0,2443.0,0,1,3069.3333333333335,3069.3333333333335,3069.3333333333335,0.0,3069.3333333333335,3069.3333333333335,,,,,1.0,300.0,300.0,300.0,300.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,24.0,5.0,1,0.0,0.0,0.0,3069.3333333333335,0.0,0.0,100.0,0.0
Titan Signs,2443.0,2443.0,0,1,524.7141145833333,524.7141145833333,524.7141145833333,0.0,524.7141145833333,524.7141145833333,,,,,1.0,300.0,300.0,300.0,300.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26.0,5.0,1,0.0,0.0,0.0,524.7141145833333,0.0,0.0,100.0,0.0
York Packaging 881,1436.0,1436.0,0,1,949.5771428571428,949.5771428571428,949.5771428571428,0.0,949.5771428571428,949.5771428571428,,,,,1.0,300.0,300.0,300.0,300.0,0.0,3.798308571428571,3.798308571428571,3.798308571428571,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,38.0,2.0,1,0.0,0.0,0.0,949.5771428571428,0.0,0.0,100.0,0.0
CDDH,2138.0,2138.0,0,1,859.05,859.05,859.05,0.0,859.05,859.05,,,,,1.0,850.0,850.0,850.0,850.0,0.0,,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.0,3.0,1,0.0,0.0,0.0,859.05,0.0,0.0,100.0,0.0
Glasgow Enterprises 886,1253.0,1527.0,274,3,10606.92156862745,3535.6405228758163,2958.850140056022,1698.9602829672758,5447.9047619047615,2200.1666666666665,137.0,145.6639969244288,34.0,240.0,3.9990875912408756,2233.3333333333335,2500.0,3000.0,1200.0,929.1573243177569,,,,12.666666666666666,11.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.0,11.0,3,-6206.588235291534,-117.02902100547303,0.0,10606.92156862745,0.0,0.0,100.0,0.0
Flex Communications,1310.0,1310.0,0,1,501.08833333333337,501.08833333333337,501.08833333333337,0.0,501.08833333333337,501.08833333333337,,,,,1.0,75.0,75.0,75.0,75.0,0.0,8.017413333333334,8.017413333333334,8.017413333333334,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,35.0,6.0,1,0.0,0.0,0.0,501.08833333333337,0.0,0.0,100.0,0.0
EHEV 889,2012.0,2012.0,0,1,401.98190476190473,401.98190476190473,401.98190476190473,0.0,401.98190476190473,401.98190476190473,,,,,1.0,100.0,100.0,100.0,100.0,0.0,5.0247738095238095,5.0247738095238095,5.0247738095238095,25.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,33.0,7.0,1,0.0,0.0,0.0,401.98190476190473,0.0,0.0,100.0,0.0
DVZ,2391.0,2391.0,0,4,6733.755,1683.43875,1683.43875,418.04766178800315,2174.6005,1192.277,0.0,0.0,0.0,0.0,4.0,175.0,175.0,250.0,100.0,64.54972243679029,,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23.0,7.0,1,0.0,0.0,0.0,6733.755,0.0,0.0,100.0,0.0
White & Clarke 892,1297.0,1297.0,0,1,3253.58000002025,3253.58000002025,3253.58000002025,0.0,3253.58000002025,3253.58000002025,,,,,1.0,4000.0,4000.0,4000.0,4000.0,0.0,0.8540647500053156,0.8540647500053156,0.8540647500053156,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,18.0,7.0,1,0.0,0.0,0.0,3253.58000002025,0.0,0.0,100.0,0.0
Summit Works,476.0,494.0,18,2,15748.071666666667,7874.035833333333,7874.035833333333,10494.116349558359,15294.496666666666,453.575,18.0,,18.0,18.0,40.58333333333333,3912.0,3912.0,7800.0,24.0,5498.462330506593,,,,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.5,7,100.0,100.0,100.0,50.0,0.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,21.0,9.0,2,0.0,0.0,0.0,15748.071666666667,0.0,0.0,100.0,0.0
Northern Solutions,539.0,539.0,0,1,2033.5,2033.5,2033.5,0.0,2033.5,2033.5,,,,,1.0,400.0,400.0,400.0,400.0,0.0,,,,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22.0,8.0,1,0.0,0.0,0.0,2033.5,0.0,0.0,100.0,0.0
PremierComm,2646.0,2646.0,0,1,105.59265503875969,105.59265503875969,105.59265503875969,0.0,105.59265503875969,105.59265503875969,,,,,1.0,5.0,5.0,5.0,5.0,0.0,21.118531007751937,21.118531007751937,21.118531007751937,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12.0,10.0,1,0.0,0.0,0.0,105.59265503875969,0.0,0.0,100.0,0.0
Norwich Graphics,2612.0,2612.0,0,1,45.0,45.0,45.0,0.0,45.0,45.0,,,,,1.0,2000.0,2000.0,2000.0,2000.0,0.0,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,16.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16.0,11.0,1,0.0,0.0,0.0,45.0,0.0,100.0,0.0,0.0
Martin & Morgan,835.0,996.0,161,6,26518.039861111116,4419.673310185186,3699.3083333333334,2996.3132019995596,8191.318749999999,1210.35,32.2,39.62574920427373,0.0,97.0,13.611801242236025,400.0,500.0,750.0,50.0,270.1851217221259,18.191124546296297,20.715740208333337,29.048399999999997,27.75,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.333333333333333,8,100.0,100.0,100.0,100.0,100.0,33.33333333333333,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.5,5.0,4,0.0,0.0,0.0,26518.039861111116,0.0,0.0,100.0,0.0
VanguardTech,570.0,570.0,0,1,231.72966666666667,231.72966666666667,231.72966666666667,0.0,231.72966666666667,231.72966666666667,,,,,1.0,20.0,20.0,20.0,20.0,0.0,,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.0,7.0,1,0.0,0.0,0.0,231.72966666666667,0.0,0.0,100.0,0.0
Cardiff Systems,1330.0,2563.0,1233,4,9840.876341718375,2460.2190854295936,2708.718768667629,935.1433412289038,3298.4082835497834,1125.0305208333334,411.0,528.3758132238833,0.0,1007.0,1.1849148418491484,2045.0,2560.0,2560.0,500.0,1030.0,,,,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.75,6,100.0,75.0,100.0,0.0,0.0,25.0,75.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,24.5,6.0,3,1526.3673512873145,46.53144592875108,0.0,9840.876341718375,0.0,0.0,100.0,0.0
Lee & Evans,1590.0,1590.0,0,1,563.2933333333333,563.2933333333333,563.2933333333333,0.0,563.2933333333333,563.2933333333333,,,,,1.0,200.0,200.0,200.0,200.0,0.0,3.098113333333333,3.098113333333333,3.098113333333333,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,34.0,9.0,1,0.0,0.0,0.0,563.2933333333333,0.0,0.0,100.0,0.0
Liverpool Industries 911,1949.0,2536.0,587,5,16456.490903703703,3291.2981807407405,3451.930533333333,614.0910236369614,3959.036476190476,2634.620071957672,146.75,188.6608509115409,0.0,406.0,3.1111584327086885,2830.0,3000.0,4350.0,1500.0,1050.9519494249012,2.1295599999999997,2.1295599999999997,2.1295599999999997,17.8,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.2,8,100.0,20.0,100.0,20.0,20.0,20.0,60.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.4,2.0,3,-8538.417951321979,-103.76960679266465,0.0,16456.490903703703,0.0,0.0,100.0,0.0
HGW,2265.0,2265.0,0,1,1753.1391777777776,1753.1391777777776,1753.1391777777776,0.0,1753.1391777777776,1753.1391777777776,,,,,1.0,2200.0,2200.0,2200.0,2200.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19.0,11.0,1,0.0,0.0,0.0,1753.1391777777776,0.0,0.0,100.0,0.0
Eastern Group 915,616.0,1869.0,1253,2,729.4733608888889,364.73668044444446,364.73668044444446,208.24607027152337,511.98888888888894,217.484472,1253.0,,1253.0,1253.0,0.583000798084597,255.0,255.0,500.0,10.0,346.4823227814083,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.5,12.0,2,73.62610422222843,20.18609812769926,0.0,729.4733608888889,0.0,0.0,100.0,0.0
Elite Technologies,260.0,260.0,0,1,723.4267083333333,723.4267083333333,723.4267083333333,0.0,723.4267083333333,723.4267083333333,,,,,1.0,55.0,55.0,55.0,55.0,0.0,,,,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,27.0,5.0,1,0.0,0.0,723.4267083333333,0.0,100.0,0.0,100.0,0.0
Metro Signs,267.0,267.0,0,1,6308.7,6308.7,6308.7,0.0,6308.7,6308.7,,,,,1.0,1200.0,1200.0,1200.0,1200.0,0.0,,,,15.0,15.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,5.0,1,0.0,0.0,6308.7,0.0,100.0,0.0,100.0,0.0
National Holdings,319.0,319.0,0,1,3944.868805555556,3944.868805555556,3944.868805555556,0.0,3944.868805555556,3944.868805555556,,,,,1.0,1000.0,1000.0,1000.0,1000.0,0.0,,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.0,3.0,1,0.0,0.0,3944.868805555556,0.0,100.0,0.0,100.0,0.0
Continental Services 924,147.0,147.0,0,1,1269.84,1269.84,1269.84,0.0,1269.84,1269.84,,,,,1.0,100.0,100.0,100.0,100.0,0.0,,,,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.0,8.0,1,0.0,0.0,1269.84,0.0,100.0,0.0,100.0,0.0
Bradford Associates,401.0,690.0,289,4,9566.953253968255,2391.7383134920638,2880.2010317460317,1162.173158680857,3134.666666666667,671.8845238095239,96.33333333333333,101.20441360599513,16.0,210.0,5.055363321799308,600.0,650.0,1000.0,100.0,374.16573867739413,5.767741617063493,5.545009424603174,8.062614285714288,23.75,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.75,12.0,3,0.0,0.0,0.0,9566.953253968255,0.0,0.0,100.0,0.0
Express Creative,1975.0,2012.0,37,11,77931.07927166199,7084.64357015109,2641.99,14527.288541618094,50246.60685784313,200.07600000000002,3.7,9.775820511172792,0.0,31.0,108.58783783783784,1546.1818181818182,1420.0,4050.0,148.0,1226.6394595138229,5.269842084169428,1.1396819607843136,17.036662462166916,9.244,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,63.63636363636363,6.909090909090909,8,100.0,90.9090909090909,72.72727272727273,90.9090909090909,90.9090909090909,72.72727272727273,63.63636363636363,100.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.545454545454547,7.0,2,0.0,0.0,0.0,77931.07927166199,0.0,0.0,100.0,0.0
DeltaGrap,837.0,837.0,0,2,36642.96642857143,18321.483214285716,18321.483214285716,17628.32509309113,30786.59142857143,5856.375,0.0,,0.0,0.0,2.0,12500.0,12500.0,20000.0,5000.0,10606.601717798212,,,,17.5,17.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,5.5,6,100.0,50.0,100.0,50.0,50.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,15.5,10.0,1,0.0,0.0,0.0,36642.96642857143,0.0,0.0,100.0,0.0
Flex Signs,602.0,602.0,0,2,3554.7166666666667,1777.3583333333333,1777.3583333333333,181.10183177489466,1905.4166666666667,1649.3,0.0,,0.0,0.0,2.0,375.0,375.0,500.0,250.0,176.7766952966369,3.2986,3.2986,3.2986,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.5,9,100.0,50.0,100.0,100.0,100.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,29.5,6.0,1,0.0,0.0,0.0,3554.7166666666667,0.0,0.0,100.0,0.0
WH,316.0,343.0,27,2,1165.3944444444446,582.6972222222223,582.6972222222223,48.087189491691845,616.7,548.6944444444445,27.0,,27.0,27.0,27.055555555555557,33.5,33.5,37.0,30.0,4.949747468305833,20.001081081081082,20.001081081081082,20.001081081081082,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,50.0,7.5,9,100.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.0,2.0,2,0.0,0.0,1165.3944444444446,0.0,100.0,0.0,100.0,0.0
CoastalMedi,2097.0,2097.0,0,1,495.0466666666666,495.0466666666666,495.0466666666666,0.0,495.0466666666666,495.0466666666666,,,,,1.0,5.0,5.0,5.0,5.0,0.0,,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,4.0,1,0.0,0.0,0.0,495.0466666666666,0.0,0.0,100.0,0.0
Flex Associates 934,253.0,280.0,27,2,2281.270628021164,1140.635314010582,1140.635314010582,1153.9661316842548,1956.612590984127,324.65803703703705,27.0,,27.0,27.0,27.055555555555557,115.0,115.0,200.0,30.0,120.20815280171308,11.739675545904763,11.739675545904763,11.739675545904763,30.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,7.0,8,100.0,50.0,100.0,100.0,50.0,100.0,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31.0,4.0,2,0.0,0.0,2281.270628021164,0.0,100.0,0.0,100.0,0.0
Manchester Systems,1873.0,1900.0,27,2,980.7246666666667,490.36233333333337,490.36233333333337,259.4608125411235,673.8288333333334,306.8958333333333,27.0,,27.0,27.0,27.055555555555557,251.0,251.0,500.0,2.0,352.13917703090067,,,,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,6.5,7,100.0,100.0,100.0,50.0,0.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,19.0,11.0,2,0.0,0.0,0.0,980.7246666666667,0.0,0.0,100.0,0.0
Swift Group,2648.0,2648.0,0,1,420.2575039999999,420.2575039999999,420.2575039999999,0.0,420.2575039999999,420.2575039999999,,,,,1.0,90.0,90.0,90.0,90.0,0.0,4.669527822222221,4.669527822222221,4.669527822222221,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,27.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,25.0,10.0,1,0.0,0.0,0.0,420.2575039999999,0.0,100.0,0.0,0.0
Belfast Print,2473.0,2473.0,0,1,1540.0918333333334,1540.0918333333334,1540.0918333333334,0.0,1540.0918333333334,1540.0918333333334,,,,,1.0,1200.0,1200.0,1200.0,1200.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20.0,4.0,1,0.0,0.0,0.0,1540.0918333333334,0.0,0.0,100.0,0.0
Omega Works 942,1788.0,1788.0,0,1,1458.5333333333333,1458.5333333333333,1458.5333333333333,0.0,1458.5333333333333,1458.5333333333333,,,,,1.0,500.0,500.0,500.0,500.0,0.0,3.50048,3.50048,3.50048,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,34.0,3.0,1,0.0,0.0,0.0,1458.5333333333333,0.0,0.0,100.0,0.0
ProInte,2685.0,2685.0,0,1,8824.637866666668,8824.637866666668,8824.637866666668,0.0,8824.637866666668,8824.637866666668,,,,,1.0,3000.0,3000.0,3000.0,3000.0,0.0,2.941545955555556,2.941545955555556,2.941545955555556,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,29.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0,9.0,1,0.0,0.0,0.0,8824.637866666668,0.0,100.0,0.0,0.0
Pacific Associates,1102.0,1102.0,0,2,4350.361111111111,2175.1805555555557,2175.1805555555557,493.8158773836388,2524.3611111111113,1826.0,0.0,,0.0,0.0,2.0,1500.0,1500.0,2000.0,1000.0,707.1067811865476,,,,43.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,20.0,1.0,1,0.0,0.0,0.0,4350.361111111111,0.0,0.0,100.0,0.0
Quantum Display 957,141.0,1817.0,1676,12,339553.5795020504,28296.131625170867,15913.8205,27373.825689529964,85683.02155202822,9214.765277777778,152.36363636363637,185.8221045663151,0.0,569.0,2.6151551312649164,40380.0,19600.0,122880.0,10000.0,40661.65672070836,0.7708824811658473,0.7725311496160118,0.9865098784722222,8.857142857142858,10.0,83.33333333333334,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,2,100.0,6.5,8,100.0,100.0,100.0,100.0,100.0,100.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30.583333333333332,2.0,6,-27488.195372475646,-40.47696303597597,9214.765277777778,330338.8142242726,2.7137882896982197,0.0,100.0,0.0
Taylor & Green,1282.0,1282.0,0,1,25920.449648148147,25920.449648148147,25920.449648148147,0.0,25920.449648148147,25920.449648148147,,,,,1.0,10000.0,10000.0,10000.0,10000.0,0.0,1.2960224824074074,1.2960224824074074,1.2960224824074074,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,15.0,7.0,1,0.0,0.0,0.0,25920.449648148147,0.0,0.0,100.0,0.0
Oxford International,1354.0,1354.0,0,1,141.44,141.44,141.44,0.0,141.44,141.44,,,,,1.0,18.0,18.0,18.0,18.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,21.0,5.0,1,0.0,0.0,0.0,141.44,0.0,0.0,100.0,0.0
Swift Media,170.0,170.0,0,1,397.788,397.788,397.788,0.0,397.788,397.788,,,,,1.0,25.0,25.0,25.0,25.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,28.0,8.0,1,0.0,0.0,397.788,0.0,100.0,0.0,100.0,0.0
Brighton Packaging,402.0,731.0,329,3,4291.471111111111,1430.4903703703703,1619.3233333333333,327.06828599562385,1619.3233333333333,1052.8244444444445,164.5,232.63813101037414,0.0,329.0,3.330547112462006,166.66666666666666,200.0,200.0,100.0,57.735026918962575,10.243233148148148,9.71594,12.10748111111111,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,8.666666666666666,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,34.666666666666664,12.0,2,0.0,0.0,0.0,4291.471111111111,0.0,0.0,100.0,0.0
Elite Services 968,2513.0,2513.0,0,1,633.5,633.5,633.5,0.0,633.5,633.5,,,,,1.0,20.0,20.0,20.0,20.0,0.0,,,,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,3.0,1,0.0,0.0,0.0,633.5,0.0,0.0,100.0,0.0
